source,target,sources,unbiased,Index
7415,22948,hetio-dag,0,114172
7415,23042,hetio-dag,0,114173
7415,23061,hetio-dag,0,114174
7415,23062,hetio-dag,0,114175
7415,23063,hetio-dag,0,114176
7415,23154,hetio-dag,0,114177
7415,23160,hetio-dag,0,114178
7415,23190,II_literature|hetio-dag,0,114180
7415,23195,hetio-dag,0,114181
7415,23197,II_literature|hetio-dag,0,114182
7415,23223,hetio-dag,0,114183
7415,23235,II_literature,0,114184
7415,23256,hetio-dag,0,114185
7415,23307,hetio-dag,0,114186
7415,23332,hetio-dag,0,114187
7415,23352,hetio-dag,0,114188
7415,23397,hetio-dag,0,114189
7415,23542,hetio-dag,0,114191
7415,23543,hetio-dag,0,114192
7415,23580,hetio-dag,0,114193
7415,23636,hetio-dag,0,114194
7415,23637,hetio-dag,0,114195
7415,25782,hetio-dag,0,114196
7415,25814,hetio-dag,0,114197
7415,25820,hetio-dag,0,114198
7415,25839,hetio-dag,0,114199
7415,25871,hetio-dag,0,114200
7415,25897,II_literature|hetio-dag,0,114201
7415,25904,hetio-dag,0,114202
7415,25930,hetio-dag,0,114203
7415,25989,hetio-dag,0,114204
7415,26000,hetio-dag,0,114205
7415,26018,hetio-dag,0,114206
7415,26043,II_literature,0,114207
7415,26052,hetio-dag,0,114208
7415,26060,hetio-dag,0,114209
7415,26088,hetio-dag,0,114210
7415,26128,hetio-dag,0,114211
7415,26232,hetio-dag,0,114213
7415,26270,hetio-dag,0,114214
7415,27250,hetio-dag,0,114215
7415,27338,hetio-dag,0,114216
7415,28969,hetio-dag,0,114217
7415,29109,hetio-dag,0,114218
7415,29970,hetio-dag,0,114219
7415,49856,II_literature,0,114221
7415,50813,hetio-dag,0,114222
7415,51035,HI-II-14|II_binary|II_literature|hetio-dag,1,114223
7415,51068,hetio-dag,0,114224
7415,51141,hetio-dag,0,114225
7415,51143,hetio-dag,0,114226
7415,51361,hetio-dag,0,114227
7415,51366,hetio-dag,0,114228
7415,51434,hetio-dag,0,114229
7415,51547,hetio-dag,0,114230
7415,51552,hetio-dag,0,114231
7415,51608,hetio-dag,0,114232
7415,51663,hetio-dag,0,114233
7415,51719,hetio-dag,0,114234
7415,51780,hetio-dag,0,114235
7415,54882,hetio-dag,0,114236
7415,54982,hetio-dag,0,114237
7415,55093,HI-II-14|II_binary,1,114238
7415,55127,hetio-dag,0,114239
7415,55139,Lit-BM-13|hetio-dag,0,114240
7415,55147,hetio-dag,0,114241
7415,55161,hetio-dag,0,114242
7415,55165,hetio-dag,0,114243
7415,55183,hetio-dag,0,114244
7415,55204,hetio-dag,0,114245
7415,55215,hetio-dag,0,114246
7415,55275,hetio-dag,0,114247
7415,55432,Lit-BM-13|hetio-dag,0,114248
7415,55602,hetio-dag,0,114249
7415,55610,hetio-dag,0,114250
7415,55646,hetio-dag,0,114251
7415,55658,hetio-dag,0,114252
7415,55666,II_literature|Lit-BM-13|hetio-dag,0,114253
7415,55766,hetio-dag,0,114254
7415,55768,hetio-dag,0,114255
7415,55829,II_literature|hetio-dag,0,114256
7415,55968,HI-II-14|II_binary|II_literature|Lit-BM-13|hetio-dag,1,114257
7415,55971,hetio-dag,0,114258
7415,56259,hetio-dag,0,114259
7415,56647,hetio-dag,0,114260
7415,56888,hetio-dag,0,114261
7415,56897,hetio-dag,0,114262
7415,56902,hetio-dag,0,114263
7415,56997,hetio-dag,0,114264
7415,57122,hetio-dag,0,114265
7415,57154,hetio-dag,0,114266
7415,57614,hetio-dag,0,114267
7415,57650,hetio-dag,0,114268
7415,57679,hetio-dag,0,114269
7415,64342,hetio-dag,0,114270
7415,64423,hetio-dag,0,114271
7415,64946,hetio-dag,0,114272
7415,65125,hetio-dag,0,114273
7415,79058,HI-II-14|II_binary|II_literature|Lit-BM-13|hetio-dag,1,114274
7415,79139,II_literature|hetio-dag,0,114275
7415,79609,hetio-dag,0,114276
7415,79876,hetio-dag,0,114277
7415,79879,hetio-dag,0,114278
7415,79886,hetio-dag,0,114279
7415,80124,II_literature|hetio-dag,0,114280
7415,80335,hetio-dag,0,114281
7415,80700,II_binary|II_literature|Lit-BM-13|hetio-dag,0,114282
7415,81624,hetio-dag,0,114283
7415,83667,hetio-dag,0,114284
7415,83932,hetio-dag,0,114285
7415,84364,hetio-dag,0,114286
7415,84447,II_literature|hetio-dag,0,114287
7415,84708,HI-II-14|II_binary,1,114288
7415,84823,hetio-dag,0,114289
7415,84923,HI-II-14|II_binary,1,114290
7415,84984,HI-II-14|II_binary,1,114291
7415,85440,hetio-dag,0,114292
7415,85456,hetio-dag,0,114293
7415,114049,hetio-dag,0,114294
7415,115106,hetio-dag,0,114295
7415,127733,II_literature,0,114296
7415,137886,HI-II-14|II_binary|Lit-BM-13,1,114297
7415,147841,hetio-dag,0,114298
7415,150684,hetio-dag,0,114299
7415,165324,Lit-BM-13|hetio-dag,0,114300
7415,170622,hetio-dag,0,114301
7415,220042,hetio-dag,0,114302
7415,221927,hetio-dag,0,114303
7415,284695,hetio-dag,0,114304
7415,387082,II_literature,0,114305
7415,100505385,II_literature,0,114307
7422,7423,II_literature|hetio-dag,0,114426
7422,7448,II_literature|hetio-dag,0,114427
7422,8531,hetio-dag,0,114428
7422,8828,II_literature|Lit-BM-13|hetio-dag,0,114429
7422,8829,II_binary|II_literature|Lit-BM-13|hetio-dag,0,114430
7422,9510,II_literature|Lit-BM-13|hetio-dag,0,114431
7422,79056,hetio-dag,0,114433
7431,7494,II_literature,0,114585
7431,7518,II_binary|II_literature|hetio-dag,0,114586
7431,7531,II_literature|hetio-dag,0,114587
7431,7532,II_literature,0,114588
7431,7534,II_literature|hetio-dag,0,114589
7431,7846,II_literature,0,114590
7431,8220,hetio-dag,0,114591
7431,8344,II_literature,0,114592
7431,8452,hetio-dag,0,114593
7431,8454,hetio-dag,0,114594
7431,8517,II_literature,0,114595
7431,8553,II_binary|II_literature|hetio-dag,0,114596
7431,8655,II_literature|hetio-dag,0,114597
7431,8662,II_literature,0,114598
7431,8663,II_literature,0,114599
7431,8664,II_literature,0,114600
7431,8668,II_literature|hetio-dag,0,114601
7431,8717,II_literature,0,114602
7431,8764,II_binary|II_literature|hetio-dag,0,114603
7431,8848,hetio-dag,0,114605
7431,8880,II_binary|II_literature|hetio-dag,0,114606
7431,9001,II_literature|hetio-dag,0,114607
7431,9124,HI-I-05|II_binary|II_literature|hetio-dag,1,114608
7431,9533,hetio-dag,0,114609
7431,9636,hetio-dag,0,114610
7431,9729,HI-I-05|II_binary|II_literature|hetio-dag,1,114611
7431,9768,hetio-dag,0,114612
7431,9775,hetio-dag,0,114613
7431,9823,II_binary|II_literature|hetio-dag,0,114614
7431,9869,II_binary|II_literature|hetio-dag,0,114615
7431,10056,II_literature,0,114616
7431,10059,II_literature|hetio-dag,0,114617
7431,10128,II_literature,0,114618
7431,10155,II_binary|II_literature|hetio-dag,0,114619
7431,10202,II_literature,0,114620
7431,10362,II_binary|II_literature|hetio-dag,0,114621
7431,10399,II_literature,0,114622
7431,10480,II_literature,0,114623
7431,10537,hetio-dag,0,114624
7431,10567,II_binary|II_literature|hetio-dag,0,114625
7431,10625,II_binary|II_literature|hetio-dag,0,114626
7431,10626,II_literature|hetio-dag,0,114627
7431,10807,II_binary|II_literature|hetio-dag,0,114628
7431,10813,II_binary|II_literature|hetio-dag,0,114629
7431,10980,II_binary|II_literature|hetio-dag,0,114630
7431,10987,hetio-dag,0,114631
7431,11035,II_literature,0,114632
7431,11078,II_binary|II_literature|hetio-dag,0,114633
7431,11143,HI-I-05|II_binary|II_literature|Lit-BM-13|hetio-dag,1,114634
7431,11170,HI-I-05|II_binary|II_literature|hetio-dag,1,114635
7431,11244,II_binary|II_literature|hetio-dag,0,114636
7431,22827,II_binary|II_literature|hetio-dag,0,114637
7431,22927,II_binary|II_literature|hetio-dag,0,114638
7431,23118,hetio-dag,0,114639
7431,23650,II_literature,0,114640
7431,23762,II_literature|hetio-dag,0,114641
7431,23774,II_binary|II_literature|hetio-dag,0,114642
7431,25828,hetio-dag,0,114643
7431,26135,II_binary|II_literature|hetio-dag,0,114644
7431,26150,HI-I-05|II_binary|II_literature|hetio-dag,1,114645
7431,26751,II_binary|II_literature|hetio-dag,0,114646
7431,27229,HI-I-05|II_binary|II_literature|hetio-dag,1,114647
7431,27335,II_literature,0,114648
7431,28965,II_binary|II_literature|hetio-dag,0,114650
7431,51074,HI-I-05|II_binary|II_literature|hetio-dag,1,114651
7431,51535,II_binary|II_literature|hetio-dag,0,114652
7431,51548,II_binary|II_literature|hetio-dag,0,114653
7431,51588,II_binary|II_literature|hetio-dag,0,114654
7431,51593,II_binary|II_literature|hetio-dag,0,114655
7431,51729,II_literature|hetio-dag,0,114656
7431,51762,II_literature|hetio-dag,0,114657
7431,54474,HI-I-05|HI-II-14|II_binary|II_literature|hetio-dag,1,114658
7431,54544,II_binary|II_literature|hetio-dag,0,114659
7431,54828,hetio-dag,0,114660
7431,55183,II_binary|II_literature|hetio-dag,0,114661
7431,55211,II_binary|II_literature|hetio-dag,0,114662
7431,55791,II_binary|II_literature|hetio-dag,0,114663
7431,56992,II_binary|II_literature|hetio-dag,0,114664
7431,57002,II_binary|II_literature|hetio-dag,0,114665
7431,57120,HI-I-05|II_binary|II_literature|hetio-dag,1,114666
7431,57154,hetio-dag,0,114667
7431,57562,II_binary|II_literature|hetio-dag,0,114668
7431,60491,HI-I-05|II_binary|II_literature|hetio-dag,1,114669
7431,64780,II_literature|hetio-dag,0,114671
7431,65080,II_binary|II_literature|hetio-dag,0,114672
7431,79050,HI-I-05|II_binary|II_literature|hetio-dag,1,114673
7431,79607,hetio-dag,0,114674
7431,79902,II_literature|hetio-dag,0,114675
7431,80705,hetio-dag,0,114676
7431,84060,II_binary|hetio-dag,0,114677
7431,84260,HI-I-05|II_binary|II_literature|hetio-dag,1,114678
7431,84289,II_binary|II_literature|hetio-dag,0,114679
7431,90834,II_literature,0,114680
7431,114824,HI-II-14|II_binary,1,114681
7431,129563,II_binary|II_literature|hetio-dag,0,114682
7431,143884,HI-II-14|II_binary,1,114683
7431,148741,hetio-dag,0,114684
7431,151254,HI-I-05|II_binary|II_literature|hetio-dag,1,114685
7431,151531,II_literature|hetio-dag,0,114686
7431,167838,HI-II-14|II_binary,1,114687
7431,171017,II_literature|hetio-dag,0,114688
7431,203068,II_literature,0,114689
7431,732272,II_binary,0,114691
7852,8763,hetio-dag,0,116689
7852,9021,II_literature|hetio-dag,0,116690
7852,9097,II_literature|hetio-dag,0,116691
7852,10211,hetio-dag,0,116692
7852,10672,II_literature|hetio-dag,0,116693
7852,83737,II_literature|Lit-BM-13|hetio-dag,0,116695
8301,30846,II_literature|hetio-dag,0,118413
8301,57161,hetio-dag,0,118414
8540,64689,HI-II-14|II_binary,1,122688
8575,9768,hetio-dag,0,122964
8575,9869,II_binary|II_literature|hetio-dag,0,122965
8575,10153,hetio-dag,0,122966
8575,10244,hetio-dag,0,122967
8575,10492,II_literature,0,122968
8575,10642,II_literature,0,122969
8575,10980,II_binary|II_literature|hetio-dag,0,122970
8575,23405,II_literature|hetio-dag,0,122971
8575,25873,II_literature,0,122972
8575,27131,hetio-dag,0,122973
8575,27161,II_literature|hetio-dag,0,122974
8575,51547,hetio-dag,0,122975
8575,55646,HI-II-14|II_binary|Yu-11|hetio-dag,1,122976
8575,55832,hetio-dag,0,122977
8575,55922,hetio-dag,0,122978
8575,57562,hetio-dag,0,122979
8575,64393,HI-II-14|II_binary,1,122980
8575,114609,II_literature|hetio-dag,0,122981
8575,140612,hetio-dag,0,122982
8575,155061,hetio-dag,0,122983
8600,8720,hetio-dag,0,123027
8600,8728,II_literature|hetio-dag,0,123028
8600,9862,hetio-dag,0,123030
8600,10657,II_literature|hetio-dag,0,123031
8600,11066,hetio-dag,0,123032
8600,23564,hetio-dag,0,123033
8600,27037,hetio-dag,0,123034
8600,29766,hetio-dag,0,123035
8600,51530,hetio-dag,0,123036
8600,51808,hetio-dag,0,123037
8600,57562,hetio-dag,0,123038
8600,79738,hetio-dag,0,123039
8600,127281,hetio-dag,0,123040
8600,171392,II_literature,0,123041
8651,8660,II_literature|hetio-dag,0,123325
8651,8835,II_literature|hetio-dag,0,123326
8651,9595,Lit-BM-13|hetio-dag,0,123327
8651,10489,II_literature,0,123329
8651,11040,II_literature|hetio-dag,0,123330
8651,26118,II_literature,0,123331
8651,64581,hetio-dag,0,123332
8651,81603,II_literature|hetio-dag,0,123333
8651,113457,II_literature,0,123334
8651,114609,II_literature|hetio-dag,0,123335
8651,150684,II_literature|hetio-dag,0,123336
8651,100124696,II_literature,0,123337
8718,8742,II_literature,0,123822
8718,8996,II_literature,0,123823
8718,9530,II_literature|Lit-BM-13|hetio-dag,0,123824
8767,8837,II_literature|hetio-dag,0,124059
8767,8915,II_literature|hetio-dag,0,124060
8767,9928,II_literature,0,124061
8767,10382,II_literature,0,124062
8767,11331,II_literature,0,124064
8767,25873,II_literature,0,124065
8767,50628,II_literature,0,124066
8767,57154,II_literature|hetio-dag,0,124067
8767,57506,hetio-dag,0,124068
8767,84674,II_literature|hetio-dag,0,124070
8767,113457,II_literature,0,124071
8767,114769,hetio-dag,0,124072
8767,115207,II_literature,0,124073
8767,203068,II_literature,0,124075
8767,220988,II_literature,0,124076
8767,283464,II_literature,0,124077
8767,347733,II_literature,0,124078
8767,100506742,hetio-dag,0,124079
8792,23118,II_literature,0,124165
8836,10987,hetio-dag,0,124360
8836,26270,hetio-dag,0,124361
8856,9611,II_literature|Lit-BM-13,0,124584
8856,9612,II_literature|Lit-BM-13|hetio-dag,0,124585
8856,10616,Lit-BM-13,0,124586
8856,23054,Lit-BM-13,0,124588
8856,51150,hetio-dag,0,124589
8878,9118,II_literature,0,124649
8878,9330,II_literature,0,124650
8878,9531,hetio-dag,0,124651
8878,9802,hetio-dag,0,124652
8878,9817,HI-II-14|II_binary|II_literature|hetio-dag,1,124653
8878,10537,hetio-dag,0,124654
8878,10892,II_literature|hetio-dag,0,124655
8878,11140,hetio-dag,0,124656
8878,11337,II_literature|hetio-dag,0,124657
8878,11345,HI-I-05|HI-II-14|II_binary|II_literature|Lit-BM-13|Yu-11|hetio-dag,1,124658
8878,23001,hetio-dag,0,124659
8878,23710,HI-I-05|HI-II-14|II_binary|II_literature|Lit-BM-13|hetio-dag,1,124661
8878,30011,hetio-dag,0,124662
8878,50628,II_literature|hetio-dag,0,124663
8878,51535,hetio-dag,0,124664
8878,55006,II_literature,0,124665
8878,55347,II_literature,0,124666
8878,56652,II_literature,0,124667
8878,57154,II_literature|hetio-dag,0,124668
8878,57609,II_literature,0,124669
8878,63915,II_literature,0,124670
8878,64750,II_binary|II_literature|hetio-dag,0,124672
8878,64978,II_literature,0,124673
8878,79686,II_binary|II_literature|hetio-dag,0,124674
8878,80206,Lit-BM-13|hetio-dag,0,124675
8878,81631,II_binary|II_literature|Lit-BM-13|hetio-dag,0,124676
8878,84131,II_literature,0,124677
8878,84464,II_literature,0,124678
8878,84557,II_literature|hetio-dag,0,124679
8878,84676,II_binary|II_literature|Lit-BM-13|hetio-dag,0,124680
8878,84875,hetio-dag,0,124681
8878,84962,Lit-BM-13|hetio-dag,0,124682
8878,90187,II_literature,0,124684
8878,114034,II_binary|II_literature|hetio-dag,0,124685
8878,114882,II_literature,0,124686
8878,387338,II_literature,0,124687
8878,440738,II_literature|hetio-dag,0,124688
8897,11340,II_binary|II_literature|hetio-dag,0,124874
8897,23016,II_binary|II_literature|hetio-dag,0,124875
8897,51013,II_binary|II_literature|hetio-dag,0,124876
8913,56893,II_binary|II_literature|hetio-dag,0,124970
8913,65125,II_literature,0,124971
8935,10049,hetio-dag,0,125049
8935,10657,hetio-dag,0,125050
8935,84106,II_literature|hetio-dag,0,125051
9045,9063,II_literature,0,125514
9045,9129,II_literature,0,125515
9045,9329,II_literature,0,125516
9045,9349,II_literature,0,125517
9045,9513,II_literature,0,125518
9045,9533,II_literature,0,125519
9045,9733,II_literature,0,125520
9045,9768,hetio-dag,0,125521
9045,9775,II_literature,0,125522
9045,9782,II_literature,0,125523
9045,10146,hetio-dag,0,125524
9045,10419,II_literature,0,125525
9045,10436,II_literature,0,125526
9045,10477,II_binary|II_literature|hetio-dag,0,125527
9045,10492,II_literature,0,125528
9045,10514,II_literature,0,125529
9045,10642,II_literature,0,125530
9045,10643,II_literature,0,125531
9045,10772,II_literature,0,125532
9045,10969,II_literature,0,125533
9045,10985,II_literature,0,125534
9045,10987,hetio-dag,0,125535
9045,10989,II_literature,0,125536
9045,10992,II_literature,0,125537
9045,11103,II_literature,0,125538
9045,11224,II_literature,0,125539
9045,11269,II_literature,0,125540
9045,11331,II_literature,0,125541
9045,22822,II_binary|II_literature|Lit-BM-13|hetio-dag,0,125542
9045,22907,II_literature,0,125543
9045,23020,II_literature,0,125544
9045,23107,II_literature,0,125545
9045,23263,II_literature,0,125546
9045,23345,II_literature,0,125547
9045,23405,II_literature,0,125548
9045,23450,II_literature,0,125549
9045,23451,II_literature,0,125550
9045,23521,II_literature,0,125551
9045,23560,II_literature,0,125552
9045,25885,II_literature,0,125553
9045,26156,II_literature,0,125554
9045,26354,II_literature,0,125555
9045,26608,II_literature,0,125556
9045,26986,II_literature,0,125557
9045,27043,II_literature,0,125558
9045,27292,II_literature,0,125559
9045,50628,II_literature,0,125560
9045,50649,II_literature,0,125561
9045,50801,hetio-dag,0,125562
9045,51021,II_literature,0,125563
9045,51116,II_literature,0,125564
9045,51202,II_literature,0,125565
9045,51547,hetio-dag,0,125566
9045,51639,II_literature,0,125567
9045,51649,II_literature,0,125568
9045,54881,II_literature,0,125569
9045,55003,II_literature,0,125570
9045,55037,II_literature,0,125571
9045,55226,II_literature,0,125572
9045,55379,II_literature,0,125573
9045,55646,II_literature,0,125574
9045,55832,hetio-dag,0,125575
9045,56945,II_literature,0,125576
9045,57418,II_literature,0,125577
9045,64960,II_literature,0,125578
9045,64969,II_literature,0,125579
9045,79084,II_literature,0,125580
9045,79816,hetio-dag,0,125581
9045,81887,II_literature,0,125582
9045,83858,II_literature,0,125583
9045,83939,II_literature,0,125584
9045,84844,II_literature,0,125585
9045,170506,II_literature,0,125586
9045,222235,II_literature,0,125587
9045,284695,II_literature,0,125588
9045,286480,II_literature,0,125589
9045,388698,II_literature,0,125590
9045,728937,II_literature,0,125591
9231,10174,II_binary|II_literature|Lit-BM-13|hetio-dag,0,126554
9231,84280,II_binary|II_literature|hetio-dag,0,126555
9341,9482,II_literature,0,127078
9341,9641,II_literature|hetio-dag,0,127079
9341,9744,II_literature|hetio-dag,0,127080
9341,10134,II_literature|hetio-dag,0,127081
9341,10228,II_literature,0,127082
9341,10289,II_literature|hetio-dag,0,127083
9341,10490,II_literature,0,127084
9341,10537,hetio-dag,0,127085
9341,23673,II_literature,0,127086
9341,23786,HI-II-14|II_binary,1,127087
9341,54984,II_literature,0,127088
9341,63908,II_literature,0,127089
9341,143187,II_literature,0,127090
9341,100290337,II_literature,0,127091
9356,10513,HI-I-05|II_binary|II_literature|Venkatesan-09|hetio-dag,1,127250
9445,10488,II_binary|Yu-11,1,127714
9445,23786,II_binary,0,127715
9445,147872,HI-II-14|II_binary,1,127716
9445,163183,HI-II-14|II_binary,1,127717
9445,254827,HI-II-14|II_binary,1,127718
9446,9869,II_binary|II_literature|hetio-dag,0,127719
9446,10524,II_binary|II_literature|hetio-dag,0,127720
9446,57562,II_binary|II_literature|hetio-dag,0,127721
9446,79876,II_literature,0,127722
9446,84060,II_binary|II_literature|hetio-dag,0,127723
9507,27286,hetio-dag,0,128042
9507,63827,II_literature|hetio-dag,0,128043
9507,91746,hetio-dag,0,128044
9509,23533,II_binary|II_literature|hetio-dag,0,128045
9627,9709,hetio-dag,0,128676
9627,10044,II_binary|II_literature|hetio-dag,0,128677
9627,10944,hetio-dag,0,128678
9627,11051,hetio-dag,0,128679
9627,25820,hetio-dag,0,128680
9627,25897,II_literature|hetio-dag,0,128681
9627,51535,Lit-BM-13|hetio-dag,0,128682
9627,51608,II_binary|II_literature|hetio-dag,0,128683
9627,51667,Lit-BM-13|hetio-dag,0,128684
9734,9759,II_literature|hetio-dag,0,129442
9734,9794,hetio-dag,0,129443
9734,23309,II_literature|hetio-dag,0,129444
9734,23468,II_literature|Lit-BM-13|hetio-dag,0,129445
9734,23493,II_literature,0,129446
9734,23650,hetio-dag,0,129447
9734,25942,II_literature|hetio-dag,0,129448
9734,50943,hetio-dag,0,129449
9734,57763,hetio-dag,0,129450
9734,65125,II_literature|hetio-dag,0,129451
9734,121504,II_literature|hetio-dag,0,129452
9734,126961,II_literature|hetio-dag,0,129453
9734,333932,II_literature|hetio-dag,0,129454
9734,554313,hetio-dag,0,129455
9734,653604,hetio-dag,0,129456
9846,10750,II_literature|hetio-dag,0,130407
9846,27040,II_literature|hetio-dag,0,130408
9978,10376,II_literature,0,130978
9978,10456,hetio-dag,0,130980
9978,10489,II_literature,0,130981
9978,10956,hetio-dag,0,130982
9978,10980,II_literature|hetio-dag,0,130983
9978,11146,Lit-BM-13|hetio-dag,0,130984
9978,23113,hetio-dag,0,130985
9978,23542,hetio-dag,0,130986
9978,25841,II_literature,0,130987
9978,26043,II_literature,0,130988
9978,26118,II_literature,0,130989
9978,26259,II_literature|Lit-BM-13|hetio-dag,0,130990
9978,26263,II_literature,0,130991
9978,26273,II_literature,0,130992
9978,29950,hetio-dag,0,130993
9978,54165,II_literature|hetio-dag,0,130994
9978,54556,hetio-dag,0,130995
9978,54850,II_literature,0,130996
9978,54926,hetio-dag,0,130997
9978,55070,II_literature,0,130998
9978,55658,hetio-dag,0,130999
9978,55832,II_binary|II_literature|Lit-BM-13|hetio-dag,0,131000
